			
   0.	   1125825.1	   0.	   531.46475
			
			
   1.4949495	   1358916.5	  -11095.642	   576.50456
			
			
   1.5151515	   1362016.4	  -11233.799	   577.05182
			
			
   1.5353535	   1365051.5	  -11371.956	   577.58601
			
			
   1.5555556	   1368019.7	  -11510.114	   578.10683
			
			
   1.5757576	   1370918.7	  -11648.273	   578.61403
			
			
   1.5959596	   1373746.8	  -12077.492	   579.10727
			
			
   1.6161616	   1376501.7	  -12215.652	   579.58643
			
			
   1.6363636	   1379181.7	  -12353.813	   580.05123
			
			
   1.6565657	   1381784.9	  -12491.974	   580.50143
			
			
   1.6767677	   1384309.4	  -12630.135	   580.93681
			
			
   1.6969697	   1386753.4	  -12768.297	   581.35719
			
			
   1.7171717	   1389115.3	  -12906.460	   581.76237
			
			
   1.7373737	   1391393.5	  -13044.623	   582.15217
			
			
   1.7575758	   1393586.2	  -13182.786	   582.52642
			
			
   1.7777778	   1395692.0	  -13320.950	   582.88495
			
			
   1.7979798	   1397709.4	  -13459.114	   583.22763
			
			
   1.8181818	   1399637.0	  -13597.278	   583.55431
			
			
   1.8383838	   1401473.5	  -13735.443	   583.86487
			
			
   1.8585859	   1403217.5	  -13873.609	   584.15917
			
			
   1.8787879	   1404867.9	  -14011.775	   584.43711
			
			
   1.8989899	   1406423.5	  -14149.941	   584.69858
			
			
   1.9191919	   1407883.1	  -14288.108	   584.94349
			
			
   1.9393939	   1409245.9	  -14426.275	   585.17174
			
			
   1.9595960	   1410510.8	  -14564.442	   585.38327
			
			
   1.9797980	   1411676.9	  -14702.611	   585.57799
			
			
   2.	   1412743.4	  -15131.816	   585.75575
			
